user_id,court_id,day_of_week,time_slot
56,5,Saturday,11:00
170,3,Saturday,15:00
63,3,Thursday,20:00
256,5,Tuesday,16:00
156,3,Sunday,14:00
28,4,Tuesday,06:00
180,3,Sunday,19:00
74,3,Tuesday,10:00
243,4,Tuesday,09:00
134,2,Sunday,08:00
103,2,Wednesday,20:00
291,4,Thursday,17:00
161,3,Wednesday,17:00
237,2,Saturday,13:00
155,2,Friday,07:00
28,1,Saturday,09:00
29,5,Thursday,14:00
247,4,Wednesday,14:00
288,4,Thursday,15:00
4,2,Friday,06:00
267,4,Sunday,10:00
201,2,Tuesday,17:00
280,4,Friday,09:00
95,2,Wednesday,07:00
244,5,Friday,21:00
201,5,Tuesday,17:00
235,3,Monday,16:00
22,2,Wednesday,17:00
184,3,Sunday,13:00
78,4,Friday,21:00
143,2,Saturday,17:00
193,4,Friday,16:00
298,2,Wednesday,06:00
119,1,Saturday,09:00
122,1,Thursday,21:00
129,5,Wednesday,08:00
90,5,Thursday,15:00
285,2,Thursday,12:00
223,3,Sunday,14:00
105,1,Wednesday,17:00
175,5,Thursday,21:00
293,4,Friday,11:00
219,3,Saturday,15:00
52,1,Friday,08:00
129,1,Monday,07:00
274,4,Friday,18:00
299,5,Friday,14:00
103,1,Thursday,20:00
121,4,Wednesday,07:00
214,3,Saturday,21:00
22,5,Wednesday,20:00
117,5,Tuesday,07:00
10,1,Wednesday,21:00
219,1,Saturday,16:00
224,1,Tuesday,10:00
8,2,Tuesday,19:00
23,2,Saturday,07:00
204,3,Sunday,14:00
254,1,Sunday,20:00
283,5,Thursday,12:00
28,4,Sunday,14:00
267,2,Thursday,10:00
19,1,Saturday,10:00
154,2,Monday,17:00
197,5,Thursday,11:00
157,3,Wednesday,16:00
111,1,Wednesday,13:00
56,5,Friday,13:00
84,3,Thursday,10:00
141,2,Tuesday,17:00
186,4,Sunday,06:00
136,3,Thursday,17:00
246,2,Wednesday,14:00
142,5,Friday,10:00
142,2,Tuesday,11:00
120,3,Saturday,09:00
284,1,Wednesday,14:00
277,4,Monday,18:00
58,4,Saturday,08:00
37,2,Monday,20:00
172,3,Saturday,20:00
189,5,Saturday,07:00
261,3,Saturday,15:00
77,2,Friday,06:00
290,5,Saturday,21:00
271,4,Friday,09:00
295,1,Thursday,12:00
60,4,Tuesday,17:00
186,3,Tuesday,21:00
276,5,Monday,19:00
175,5,Friday,07:00
93,5,Monday,09:00
52,2,Friday,15:00
264,5,Thursday,13:00
151,1,Saturday,14:00
38,3,Wednesday,20:00
149,1,Sunday,08:00
190,4,Tuesday,17:00
50,2,Friday,21:00
164,2,Sunday,16:00
51,3,Monday,16:00
87,5,Tuesday,13:00
50,5,Wednesday,14:00
276,5,Monday,18:00
293,1,Thursday,13:00
62,3,Sunday,18:00
60,4,Monday,12:00
162,1,Thursday,18:00
126,3,Thursday,07:00
249,3,Saturday,15:00
265,3,Saturday,13:00
92,2,Friday,09:00
179,4,Monday,13:00
251,1,Thursday,12:00
148,3,Tuesday,09:00
164,4,Monday,21:00
211,4,Thursday,15:00
32,1,Tuesday,12:00
218,1,Friday,15:00
158,5,Tuesday,19:00
169,1,Tuesday,18:00
171,5,Sunday,10:00
275,1,Wednesday,15:00
192,1,Thursday,15:00
11,2,Monday,08:00
127,4,Monday,09:00
139,3,Monday,15:00
100,5,Tuesday,14:00
104,1,Wednesday,17:00
114,1,Monday,13:00
202,1,Sunday,06:00
204,3,Friday,16:00
49,5,Tuesday,19:00
243,2,Wednesday,13:00
173,4,Saturday,07:00
280,4,Friday,21:00
54,2,Thursday,14:00
86,5,Friday,21:00
72,3,Monday,17:00
268,4,Monday,07:00
191,2,Thursday,07:00
85,3,Wednesday,21:00
35,2,Monday,07:00
276,1,Sunday,21:00
180,3,Wednesday,18:00
146,5,Sunday,08:00
131,4,Sunday,14:00
111,5,Friday,11:00
197,5,Friday,13:00
119,1,Monday,07:00
166,5,Thursday,21:00
168,1,Sunday,09:00
243,2,Wednesday,06:00
86,5,Sunday,21:00
62,4,Sunday,19:00
239,3,Wednesday,15:00
6,3,Thursday,18:00
49,3,Wednesday,06:00
141,5,Sunday,08:00
293,5,Sunday,13:00
280,4,Monday,19:00
68,3,Sunday,14:00
100,2,Friday,16:00
188,2,Friday,18:00
137,4,Sunday,19:00
89,5,Tuesday,12:00
291,2,Monday,14:00
45,1,Saturday,14:00
112,5,Monday,15:00
68,3,Thursday,11:00
116,4,Wednesday,12:00
136,5,Sunday,16:00
231,2,Saturday,13:00
223,3,Friday,08:00
133,4,Thursday,14:00
244,2,Thursday,21:00
166,5,Wednesday,18:00
172,2,Friday,20:00
280,5,Wednesday,21:00
205,3,Thursday,20:00
206,3,Saturday,09:00
296,5,Friday,07:00
269,1,Wednesday,20:00
47,1,Sunday,15:00
103,1,Wednesday,19:00
224,1,Friday,12:00
177,4,Monday,21:00
125,4,Tuesday,20:00
202,1,Thursday,06:00
121,2,Monday,06:00
40,3,Friday,06:00
48,5,Thursday,07:00
247,4,Sunday,17:00
239,1,Wednesday,17:00
83,2,Sunday,09:00
217,1,Thursday,17:00
172,1,Wednesday,18:00
77,3,Friday,07:00
223,3,Tuesday,17:00
190,2,Tuesday,14:00
151,4,Wednesday,16:00
183,2,Friday,06:00
75,1,Saturday,21:00
269,3,Thursday,08:00
196,5,Friday,08:00
95,4,Wednesday,08:00
60,4,Sunday,19:00
192,3,Thursday,07:00
205,2,Tuesday,18:00
141,5,Friday,09:00
167,3,Wednesday,17:00
278,2,Monday,20:00
78,5,Friday,19:00
207,4,Saturday,17:00
156,3,Friday,21:00
181,3,Sunday,12:00
121,4,Wednesday,06:00
109,4,Tuesday,18:00
112,4,Sunday,16:00
258,4,Wednesday,13:00
147,4,Thursday,19:00
273,1,Sunday,14:00
215,4,Sunday,19:00
293,5,Monday,13:00
12,2,Sunday,11:00
235,3,Thursday,15:00
34,2,Tuesday,13:00
124,3,Thursday,14:00
82,5,Wednesday,06:00
267,5,Sunday,13:00
62,5,Saturday,18:00
150,4,Sunday,13:00
54,5,Wednesday,09:00
212,4,Sunday,12:00
38,3,Saturday,15:00
152,5,Thursday,14:00
76,2,Saturday,16:00
158,2,Tuesday,20:00
151,3,Sunday,16:00
117,5,Tuesday,07:00
187,5,Saturday,13:00
177,4,Monday,08:00
87,2,Friday,10:00
106,1,Friday,18:00
256,4,Friday,13:00
17,3,Sunday,14:00
29,2,Thursday,16:00
126,3,Friday,18:00
283,2,Thursday,10:00
268,4,Thursday,09:00
164,2,Monday,14:00
102,2,Thursday,17:00
298,1,Friday,07:00
1,5,Wednesday,09:00
260,5,Wednesday,07:00
226,5,Friday,20:00
241,5,Wednesday,21:00
227,4,Tuesday,19:00
119,4,Wednesday,09:00
108,2,Friday,07:00
81,4,Tuesday,17:00
138,2,Saturday,20:00
171,5,Sunday,13:00
3,3,Monday,11:00
10,1,Thursday,20:00
196,1,Friday,20:00
39,1,Friday,21:00
200,5,Monday,08:00
193,4,Tuesday,16:00
146,2,Sunday,21:00
154,2,Saturday,15:00
286,3,Wednesday,06:00
185,1,Thursday,20:00
186,4,Tuesday,10:00
219,5,Sunday,07:00
192,4,Monday,16:00
145,5,Friday,06:00
273,2,Thursday,09:00
38,5,Thursday,15:00
94,4,Friday,21:00
295,4,Monday,19:00
133,4,Friday,17:00
295,4,Saturday,11:00
52,4,Wednesday,15:00
168,1,Tuesday,07:00
139,3,Saturday,09:00
14,4,Saturday,06:00
102,2,Tuesday,14:00
260,5,Saturday,15:00
184,5,Wednesday,11:00
185,1,Friday,21:00
216,4,Wednesday,16:00
154,1,Saturday,17:00
141,5,Wednesday,06:00
72,3,Wednesday,15:00
191,2,Sunday,07:00
93,5,Monday,11:00
136,4,Monday,13:00
209,5,Monday,11:00
179,1,Monday,18:00
238,2,Sunday,06:00
132,4,Thursday,10:00
65,1,Tuesday,10:00
145,2,Tuesday,08:00
267,2,Friday,17:00
297,1,Sunday,09:00
94,1,Thursday,19:00
6,5,Thursday,17:00
233,5,Monday,12:00
173,3,Saturday,06:00
266,2,Friday,06:00
49,5,Thursday,20:00
158,5,Monday,07:00
73,2,Tuesday,16:00
289,3,Monday,19:00
85,3,Friday,19:00
104,4,Thursday,17:00
165,1,Saturday,12:00
107,1,Friday,10:00
72,1,Wednesday,13:00
215,1,Monday,20:00
72,1,Monday,15:00
142,5,Monday,10:00
242,1,Tuesday,06:00
79,1,Thursday,08:00
196,4,Wednesday,07:00
150,1,Tuesday,20:00
222,3,Sunday,08:00
129,1,Monday,08:00
7,1,Sunday,13:00
137,4,Tuesday,21:00
22,2,Thursday,09:00
123,3,Saturday,18:00
178,4,Sunday,07:00
14,4,Sunday,20:00
15,1,Sunday,16:00
142,2,Wednesday,12:00
108,2,Saturday,09:00
256,5,Sunday,16:00
208,4,Wednesday,13:00
180,1,Saturday,11:00
98,2,Tuesday,11:00
102,2,Thursday,17:00
175,1,Sunday,09:00
292,3,Wednesday,14:00
141,4,Tuesday,13:00
111,4,Friday,10:00
225,5,Wednesday,11:00
205,3,Sunday,17:00
221,5,Saturday,12:00
165,1,Saturday,11:00
275,1,Sunday,12:00
239,5,Friday,13:00
34,5,Tuesday,13:00
178,4,Tuesday,20:00
292,3,Saturday,17:00
203,2,Friday,08:00
74,5,Saturday,07:00
62,5,Monday,19:00
92,3,Monday,09:00
46,4,Tuesday,13:00
243,2,Thursday,08:00
130,2,Wednesday,11:00
174,1,Thursday,06:00
286,5,Wednesday,18:00
7,2,Sunday,12:00
97,1,Saturday,15:00
80,2,Friday,21:00
260,1,Wednesday,14:00
160,4,Monday,07:00
52,5,Wednesday,08:00
200,3,Monday,06:00
73,2,Monday,17:00
246,1,Saturday,09:00
165,2,Friday,13:00
145,2,Wednesday,17:00
43,2,Thursday,21:00
255,3,Monday,18:00
158,5,Saturday,16:00
25,4,Thursday,10:00
261,1,Saturday,14:00
235,5,Tuesday,15:00
24,3,Tuesday,20:00
170,2,Thursday,13:00
127,3,Wednesday,20:00
210,4,Friday,11:00
130,2,Thursday,09:00
37,2,Friday,21:00
86,5,Wednesday,18:00
146,5,Wednesday,07:00
255,3,Wednesday,10:00
199,1,Thursday,12:00
227,3,Saturday,19:00
23,3,Monday,08:00
237,4,Saturday,13:00
259,4,Wednesday,20:00
13,2,Monday,16:00
281,4,Wednesday,06:00
165,4,Friday,06:00
199,1,Monday,07:00
11,3,Wednesday,15:00
231,4,Tuesday,12:00
246,2,Tuesday,20:00
199,3,Friday,20:00
211,3,Monday,10:00
107,1,Thursday,13:00
238,4,Tuesday,07:00
126,5,Tuesday,20:00
210,2,Friday,07:00
154,4,Sunday,15:00
197,5,Thursday,13:00
198,5,Saturday,11:00
78,4,Monday,19:00
162,3,Friday,18:00
44,3,Friday,06:00
104,4,Sunday,16:00
244,2,Sunday,18:00
78,5,Wednesday,21:00
144,1,Tuesday,10:00
21,2,Friday,17:00
186,5,Friday,18:00
177,4,Monday,07:00
77,1,Friday,08:00
182,3,Wednesday,21:00
130,2,Sunday,06:00
27,3,Monday,21:00
21,2,Thursday,14:00
67,1,Friday,18:00
241,2,Wednesday,17:00
209,2,Sunday,12:00
43,1,Saturday,20:00
12,2,Sunday,19:00
293,5,Monday,10:00
37,1,Saturday,16:00
63,3,Saturday,18:00
2,1,Tuesday,18:00
165,1,Friday,11:00
96,1,Saturday,06:00
41,1,Saturday,11:00
97,3,Saturday,21:00
212,2,Monday,16:00
272,5,Saturday,19:00
253,5,Wednesday,21:00
7,1,Wednesday,08:00
231,3,Wednesday,12:00
280,5,Thursday,20:00
167,4,Sunday,17:00
198,2,Saturday,18:00
205,4,Sunday,11:00
112,5,Monday,16:00
255,1,Saturday,14:00
256,5,Thursday,14:00
35,3,Saturday,07:00
111,4,Tuesday,16:00
63,2,Sunday,20:00
190,2,Tuesday,17:00
108,4,Saturday,08:00
144,5,Monday,10:00
118,1,Friday,19:00
10,3,Wednesday,19:00
271,3,Thursday,14:00
99,1,Wednesday,10:00
2,3,Tuesday,19:00
249,5,Friday,15:00
62,4,Friday,16:00
217,4,Tuesday,15:00
15,2,Friday,09:00
229,1,Monday,13:00
141,2,Tuesday,15:00
9,5,Sunday,16:00
282,2,Tuesday,13:00
145,5,Friday,06:00
255,3,Tuesday,18:00
48,2,Wednesday,06:00
269,4,Saturday,08:00
82,3,Tuesday,14:00
27,4,Monday,18:00
79,3,Tuesday,09:00
253,1,Wednesday,07:00
107,1,Tuesday,10:00
261,2,Thursday,16:00
262,3,Monday,19:00
202,2,Thursday,09:00
105,1,Wednesday,06:00
103,1,Saturday,15:00
118,4,Wednesday,18:00
93,5,Tuesday,20:00
85,5,Thursday,19:00
1,1,Thursday,15:00
50,2,Sunday,21:00
39,3,Wednesday,06:00
73,4,Saturday,14:00
90,3,Tuesday,20:00
33,1,Monday,06:00
239,5,Friday,10:00
145,2,Thursday,16:00
121,2,Sunday,17:00
119,4,Wednesday,08:00
234,4,Saturday,16:00
209,2,Monday,16:00
254,1,Sunday,13:00
71,2,Wednesday,21:00
22,2,Thursday,20:00
294,5,Thursday,13:00
279,2,Friday,16:00
117,5,Thursday,08:00
281,4,Friday,08:00
116,1,Sunday,07:00
254,2,Saturday,21:00
278,3,Friday,18:00
96,1,Saturday,08:00
217,1,Wednesday,16:00
245,4,Sunday,17:00
164,1,Monday,18:00
217,4,Sunday,21:00
20,4,Sunday,06:00
233,5,Wednesday,13:00
283,5,Sunday,10:00
15,5,Thursday,07:00
275,5,Wednesday,10:00
90,5,Wednesday,16:00
40,2,Tuesday,09:00
193,4,Tuesday,17:00
60,2,Thursday,18:00
221,5,Tuesday,18:00
143,2,Sunday,14:00
244,2,Sunday,09:00
293,5,Friday,12:00
35,2,Wednesday,06:00
154,4,Saturday,16:00
58,1,Wednesday,06:00
164,4,Sunday,17:00
51,3,Thursday,14:00
262,5,Monday,06:00
212,4,Wednesday,13:00
203,1,Thursday,17:00
66,4,Thursday,11:00
255,3,Thursday,18:00
21,3,Friday,16:00
158,5,Thursday,19:00
251,4,Friday,10:00
139,3,Friday,16:00
123,4,Tuesday,16:00
143,2,Saturday,15:00
152,1,Sunday,08:00
298,1,Friday,13:00
94,1,Sunday,19:00
291,4,Wednesday,14:00
282,3,Monday,16:00
102,4,Tuesday,17:00
224,1,Friday,10:00
22,2,Wednesday,20:00
217,1,Sunday,14:00
146,3,Sunday,08:00
122,4,Tuesday,11:00
105,1,Wednesday,16:00
49,3,Thursday,09:00
113,4,Friday,12:00
229,1,Friday,17:00
195,5,Wednesday,09:00
165,1,Tuesday,13:00
74,2,Monday,11:00
112,4,Monday,16:00
241,5,Saturday,14:00
200,3,Saturday,09:00
218,5,Wednesday,16:00
246,4,Sunday,12:00
187,5,Tuesday,11:00
129,3,Monday,08:00
143,3,Tuesday,14:00
27,2,Monday,21:00
121,4,Sunday,06:00
138,4,Tuesday,17:00
274,5,Tuesday,07:00
11,2,Sunday,11:00
68,3,Friday,14:00
90,3,Thursday,14:00
70,2,Monday,13:00
282,5,Tuesday,16:00
208,3,Friday,13:00
106,1,Friday,09:00
192,3,Monday,14:00
231,2,Sunday,08:00
9,2,Thursday,17:00
238,1,Monday,07:00
152,4,Thursday,09:00
40,4,Tuesday,07:00
35,2,Monday,07:00
75,5,Friday,10:00
13,2,Thursday,20:00
265,3,Friday,06:00
79,3,Thursday,09:00
74,3,Tuesday,13:00
22,2,Saturday,15:00
219,5,Sunday,10:00
136,2,Sunday,17:00
253,5,Wednesday,20:00
241,2,Wednesday,20:00
270,2,Thursday,14:00
116,4,Thursday,08:00
27,4,Wednesday,19:00
128,2,Sunday,17:00
215,4,Tuesday,19:00
161,3,Friday,21:00
190,4,Sunday,17:00
110,4,Saturday,15:00
193,4,Monday,14:00
253,1,Sunday,18:00
17,3,Tuesday,16:00
21,1,Friday,14:00
21,3,Sunday,21:00
270,5,Thursday,10:00
81,4,Friday,17:00
17,3,Tuesday,17:00
261,3,Monday,19:00
168,4,Monday,07:00
61,2,Thursday,10:00
164,2,Saturday,17:00
108,4,Saturday,07:00
34,2,Monday,13:00
166,5,Monday,16:00
95,3,Saturday,13:00
76,2,Saturday,17:00
93,3,Monday,08:00
173,3,Sunday,12:00
259,2,Monday,12:00
233,5,Friday,13:00
10,5,Friday,13:00
293,1,Thursday,20:00
118,4,Friday,20:00
21,2,Friday,14:00
141,1,Friday,16:00
255,2,Tuesday,20:00
200,3,Saturday,07:00
41,3,Saturday,19:00
87,2,Wednesday,11:00
84,3,Thursday,18:00
63,1,Monday,20:00
232,4,Monday,20:00
143,5,Wednesday,17:00
129,3,Friday,18:00
83,3,Sunday,09:00
16,4,Monday,21:00
248,4,Saturday,13:00
286,2,Friday,18:00
2,5,Monday,16:00
162,1,Sunday,18:00
254,3,Monday,18:00
126,5,Thursday,18:00
71,5,Wednesday,09:00
187,3,Wednesday,18:00
95,2,Saturday,09:00
136,4,Wednesday,15:00
119,5,Sunday,08:00
296,5,Friday,08:00
21,2,Friday,16:00
71,3,Thursday,21:00
208,3,Wednesday,11:00
95,2,Wednesday,10:00
87,2,Sunday,13:00
296,3,Sunday,07:00
199,3,Thursday,19:00
297,2,Sunday,06:00
255,3,Tuesday,19:00
296,3,Monday,07:00
119,1,Saturday,06:00
112,5,Wednesday,15:00
212,3,Sunday,15:00
189,5,Thursday,16:00
75,5,Saturday,11:00
224,1,Friday,11:00
235,3,Thursday,16:00
91,1,Thursday,18:00
156,4,Friday,20:00
139,4,Saturday,15:00
249,4,Monday,15:00
268,4,Thursday,08:00
33,5,Thursday,08:00
285,2,Friday,11:00
77,1,Wednesday,19:00
247,3,Wednesday,19:00
103,2,Sunday,17:00
101,2,Wednesday,20:00
273,2,Tuesday,14:00
290,4,Tuesday,18:00
274,4,Wednesday,15:00
19,1,Tuesday,08:00
108,5,Friday,06:00
275,1,Sunday,13:00
4,1,Thursday,13:00
46,3,Sunday,09:00
232,5,Wednesday,18:00
11,2,Sunday,11:00
92,3,Thursday,08:00
116,4,Friday,07:00
222,3,Tuesday,21:00
18,2,Friday,14:00
38,3,Tuesday,15:00
232,4,Monday,19:00
89,1,Wednesday,12:00
101,1,Friday,14:00
65,1,Tuesday,09:00
298,4,Friday,11:00
65,2,Tuesday,06:00
174,3,Thursday,08:00
23,2,Monday,07:00
266,2,Friday,06:00
236,1,Thursday,14:00
13,2,Tuesday,14:00
247,3,Thursday,14:00
161,3,Thursday,15:00
82,3,Thursday,17:00
78,5,Monday,18:00
21,3,Friday,14:00
126,5,Friday,20:00
272,2,Thursday,19:00
262,5,Thursday,06:00
296,3,Friday,06:00
209,5,Monday,17:00
270,4,Monday,10:00
130,3,Monday,14:00
91,1,Wednesday,19:00
97,2,Wednesday,15:00
73,1,Sunday,15:00
209,2,Sunday,17:00
189,3,Sunday,16:00
43,2,Saturday,17:00
149,1,Sunday,15:00
44,5,Sunday,08:00
295,4,Friday,09:00
142,5,Wednesday,10:00
20,4,Friday,08:00
107,4,Saturday,10:00
73,2,Monday,17:00
279,2,Friday,14:00
253,5,Tuesday,19:00
18,3,Monday,13:00
200,1,Monday,06:00
107,4,Sunday,13:00
269,1,Tuesday,09:00
62,4,Thursday,18:00
69,5,Monday,18:00
295,1,Monday,11:00
176,5,Friday,19:00
259,2,Wednesday,20:00
48,5,Tuesday,15:00
22,5,Saturday,20:00
220,5,Thursday,10:00
219,5,Monday,07:00
185,1,Friday,18:00
38,3,Saturday,15:00
175,5,Sunday,07:00
249,4,Saturday,15:00
149,3,Monday,17:00
153,1,Wednesday,10:00
120,3,Thursday,20:00
25,3,Tuesday,10:00
294,2,Thursday,12:00
207,5,Saturday,17:00
193,4,Saturday,16:00
297,2,Thursday,08:00
11,2,Wednesday,11:00
56,4,Tuesday,15:00
207,4,Monday,14:00
80,1,Thursday,21:00
227,4,Saturday,19:00
167,4,Wednesday,10:00
146,5,Wednesday,19:00
223,1,Friday,18:00
279,4,Saturday,14:00
294,1,Tuesday,07:00
219,5,Thursday,16:00
129,3,Sunday,08:00
21,3,Sunday,19:00
201,5,Thursday,14:00
258,1,Saturday,12:00
25,5,Thursday,12:00
165,4,Saturday,12:00
211,3,Thursday,12:00
226,3,Wednesday,18:00
72,1,Sunday,10:00
252,5,Sunday,14:00
35,3,Wednesday,07:00
119,4,Saturday,11:00
56,2,Tuesday,15:00
53,3,Thursday,10:00
122,1,Monday,12:00
112,5,Sunday,16:00
87,5,Wednesday,13:00
49,3,Thursday,19:00
204,3,Sunday,21:00
96,5,Monday,09:00
275,5,Monday,13:00
252,2,Saturday,17:00
277,4,Saturday,16:00
118,4,Wednesday,17:00
233,5,Friday,13:00
266,5,Tuesday,06:00
44,1,Friday,08:00
45,4,Saturday,08:00
54,2,Wednesday,14:00
38,5,Tuesday,17:00
21,3,Thursday,21:00
280,5,Thursday,13:00
129,3,Monday,08:00
263,4,Wednesday,08:00
19,1,Sunday,07:00
230,5,Tuesday,15:00
141,2,Tuesday,17:00
197,5,Friday,13:00
67,5,Friday,18:00
163,2,Friday,11:00
189,4,Thursday,17:00
196,5,Wednesday,06:00
144,4,Tuesday,08:00
269,1,Wednesday,07:00
96,2,Saturday,14:00
100,5,Friday,19:00
96,3,Thursday,11:00
200,2,Monday,07:00
176,5,Wednesday,19:00
55,4,Saturday,18:00
266,2,Friday,06:00
148,5,Tuesday,08:00
263,2,Monday,09:00
25,5,Tuesday,11:00
45,4,Tuesday,14:00
56,5,Thursday,15:00
110,4,Thursday,09:00
230,2,Monday,16:00
56,5,Tuesday,16:00
271,4,Monday,07:00
245,4,Friday,16:00
170,5,Saturday,12:00
260,3,Wednesday,16:00
71,3,Wednesday,20:00
217,4,Sunday,15:00
156,3,Monday,16:00
21,2,Friday,15:00
38,3,Tuesday,14:00
36,5,Tuesday,10:00
285,5,Sunday,13:00
74,4,Monday,09:00
150,3,Tuesday,11:00
108,1,Monday,18:00
33,5,Saturday,06:00
31,4,Monday,19:00
105,4,Sunday,07:00
266,4,Saturday,07:00
238,2,Wednesday,14:00
80,2,Wednesday,21:00
53,1,Wednesday,09:00
33,5,Thursday,07:00
96,1,Monday,07:00
211,4,Monday,08:00
284,3,Wednesday,08:00
296,3,Friday,08:00
251,1,Thursday,09:00
293,1,Thursday,13:00
93,4,Friday,20:00
226,4,Friday,21:00
58,1,Tuesday,11:00
51,3,Friday,14:00
20,2,Wednesday,09:00
179,1,Monday,17:00
95,1,Wednesday,06:00
104,4,Thursday,17:00
57,5,Saturday,19:00
48,5,Tuesday,07:00
179,3,Saturday,21:00
30,1,Tuesday,21:00
48,2,Tuesday,06:00
60,4,Thursday,20:00
28,2,Friday,06:00
54,5,Thursday,14:00
271,3,Friday,07:00
107,1,Wednesday,12:00
77,3,Wednesday,06:00
269,2,Saturday,16:00
147,3,Thursday,17:00
195,2,Monday,06:00
292,2,Sunday,06:00
233,5,Wednesday,12:00
199,1,Monday,18:00
80,1,Saturday,12:00
119,1,Sunday,06:00
221,1,Tuesday,11:00
272,2,Sunday,20:00
4,3,Wednesday,10:00
208,4,Friday,12:00
34,2,Tuesday,12:00
89,5,Wednesday,10:00
237,5,Thursday,10:00
63,3,Saturday,19:00
231,2,Sunday,13:00
265,3,Monday,13:00
56,4,Saturday,14:00
127,3,Monday,06:00
185,4,Wednesday,21:00
13,5,Thursday,16:00
130,2,Wednesday,10:00
207,5,Wednesday,18:00
41,5,Saturday,11:00
10,1,Saturday,21:00
13,5,Sunday,17:00
64,3,Monday,12:00
289,3,Sunday,06:00
163,3,Monday,10:00
255,3,Thursday,21:00
102,4,Tuesday,18:00
53,1,Monday,17:00
249,4,Saturday,15:00
94,5,Thursday,15:00
229,2,Monday,11:00
14,4,Sunday,19:00
29,5,Saturday,16:00
121,1,Wednesday,20:00
43,5,Monday,20:00
16,3,Sunday,17:00
274,4,Thursday,08:00
293,1,Friday,10:00
14,2,Sunday,20:00
93,4,Thursday,08:00
44,5,Friday,14:00
217,1,Sunday,17:00
26,4,Tuesday,10:00
298,2,Sunday,13:00
91,1,Tuesday,13:00
182,4,Wednesday,21:00
216,5,Saturday,19:00
14,2,Saturday,18:00
288,3,Friday,16:00
209,2,Saturday,15:00
273,1,Tuesday,17:00
203,1,Thursday,06:00
46,2,Sunday,07:00
105,1,Wednesday,09:00
175,5,Friday,08:00
206,3,Monday,15:00
155,5,Friday,06:00
99,1,Wednesday,09:00
241,5,Thursday,15:00
280,4,Friday,21:00
50,3,Friday,18:00
95,2,Saturday,08:00
298,4,Wednesday,12:00
291,1,Tuesday,16:00
57,4,Thursday,07:00
185,4,Sunday,06:00
217,1,Tuesday,17:00
128,2,Tuesday,10:00
168,1,Sunday,06:00
70,2,Thursday,10:00
193,4,Monday,19:00
26,3,Thursday,10:00
162,3,Saturday,21:00
293,5,Thursday,12:00
15,2,Thursday,17:00
95,5,Wednesday,13:00
118,1,Monday,11:00
90,4,Tuesday,19:00
243,4,Monday,18:00
91,1,Thursday,20:00
31,5,Wednesday,13:00
247,3,Tuesday,14:00
228,4,Monday,11:00
135,1,Saturday,14:00
105,4,Wednesday,16:00
198,2,Friday,12:00
189,1,Monday,15:00
186,4,Thursday,20:00
174,3,Sunday,06:00
79,2,Thursday,09:00
231,2,Wednesday,08:00
251,1,Saturday,18:00
244,1,Sunday,18:00
199,1,Wednesday,13:00
167,4,Wednesday,07:00
157,5,Sunday,08:00
226,3,Wednesday,18:00
89,1,Wednesday,14:00
273,2,Thursday,21:00
231,2,Friday,12:00
76,4,Sunday,16:00
291,5,Sunday,15:00
32,1,Tuesday,11:00
141,5,Monday,06:00
277,5,Thursday,19:00
116,1,Friday,07:00
78,2,Saturday,21:00
291,2,Tuesday,14:00
86,3,Friday,15:00
9,2,Monday,17:00
16,4,Sunday,17:00
6,3,Thursday,21:00
32,3,Tuesday,08:00
262,3,Sunday,07:00
210,1,Friday,06:00
9,5,Sunday,20:00
195,5,Tuesday,06:00
217,3,Tuesday,17:00
45,1,Saturday,13:00
229,4,Friday,12:00
22,2,Saturday,19:00
151,1,Saturday,17:00
8,2,Wednesday,18:00
38,5,Wednesday,08:00
292,3,Thursday,15:00
68,3,Friday,11:00
41,1,Saturday,17:00
237,4,Saturday,10:00
149,1,Thursday,17:00
50,2,Wednesday,20:00
71,4,Monday,21:00
231,4,Friday,14:00
137,1,Monday,20:00
164,2,Saturday,15:00
255,1,Saturday,18:00
113,5,Wednesday,10:00
70,3,Monday,16:00
3,3,Sunday,11:00
232,5,Wednesday,12:00
31,4,Friday,14:00
92,2,Tuesday,09:00
186,3,Sunday,19:00
237,4,Wednesday,10:00
132,1,Sunday,08:00
151,4,Sunday,17:00
212,4,Friday,17:00
46,3,Sunday,21:00
276,5,Tuesday,16:00
288,4,Friday,15:00
110,2,Sunday,16:00
173,4,Friday,20:00
20,3,Thursday,07:00
154,3,Friday,16:00
117,5,Sunday,19:00
172,2,Saturday,18:00
181,1,Sunday,15:00
18,4,Tuesday,14:00
15,1,Sunday,07:00
52,1,Wednesday,14:00
228,4,Friday,14:00
120,1,Monday,19:00
70,1,Monday,17:00
6,5,Thursday,07:00
173,5,Wednesday,17:00
133,3,Wednesday,17:00
52,5,Monday,06:00
188,5,Sunday,18:00
148,1,Friday,08:00
105,1,Monday,08:00
110,4,Thursday,16:00
49,5,Saturday,19:00
175,1,Sunday,06:00
292,5,Monday,17:00
31,2,Thursday,14:00
246,3,Wednesday,12:00
158,2,Saturday,09:00
81,1,Tuesday,16:00
253,2,Tuesday,19:00
147,4,Monday,18:00
113,5,Wednesday,10:00
293,5,Thursday,19:00
262,3,Monday,06:00
228,4,Friday,10:00
234,3,Thursday,17:00
45,4,Saturday,17:00
24,2,Saturday,07:00
235,3,Friday,16:00
13,5,Friday,17:00
83,5,Sunday,07:00
51,5,Thursday,08:00
64,3,Monday,09:00
258,4,Sunday,10:00
